usgs_commodity_code,source_file,country,world_metric_type,production_2021_raw,production_2021,production_unit,country_relationship,mineral,use_case,principal_source_country_user,principal_source_relationship_user,usgs_commodity_group,is_world_total,is_other_countries,world_total_2021,production_share_pct,is_user_principal_source
manga,world/mcs2022-manga_world.csv,Mexico,"Mine production, manganese content",200,200.0,kt,ally,Manganese,used in steelmaking and batteries,South Africa,neutral,Manganese,False,False,20000.0,1.0,False
manga,world/mcs2022-manga_world.csv,South Africa,"Mine production, manganese content",7400,7400.0,kt,neutral,Manganese,used in steelmaking and batteries,South Africa,neutral,Manganese,False,False,20000.0,37.0,True
manga,world/mcs2022-manga_world.csv,"Ukraine, concentrate","Mine production, manganese content",670,670.0,kt,neutral,Manganese,used in steelmaking and batteries,South Africa,neutral,Manganese,False,False,20000.0,3.35,False
manga,world/mcs2022-manga_world.csv,Vietnam,"Mine production, manganese content",120,120.0,kt,neutral,Manganese,used in steelmaking and batteries,South Africa,neutral,Manganese,False,False,20000.0,0.6,False
manga,world/mcs2022-manga_world.csv,Other countries,"Mine production, manganese content",260,260.0,kt,aggregate,Manganese,used in steelmaking and batteries,South Africa,neutral,Manganese,False,True,20000.0,1.3,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Neodymium,"used in permanent magnets, rubber catalysts, and in medical and industrial lasers",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
nicke,world/mcs2022-nicke_world.csv,United States,Mine production,18000,18000.0,t,ally,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,0.6666666666666667,False
nicke,world/mcs2022-nicke_world.csv,Australia,Mine production,160000,160000.0,t,ally,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,5.9259259259259265,False
nicke,world/mcs2022-nicke_world.csv,Brazil,Mine production,100000,100000.0,t,neutral,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,3.7037037037037033,False
nicke,world/mcs2022-nicke_world.csv,Canada,Mine production,130000,130000.0,t,ally,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,4.814814814814815,False
nicke,world/mcs2022-nicke_world.csv,China,Mine production,120000,120000.0,t,competitor,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,4.444444444444445,False
nicke,world/mcs2022-nicke_world.csv,Indonesia,Mine production,1000000,1000000.0,t,neutral,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,37.03703703703704,True
nicke,world/mcs2022-nicke_world.csv,New Caledonia (overseas territory of France),Mine production,190000,190000.0,t,neutral,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,7.037037037037037,False
nicke,world/mcs2022-nicke_world.csv,Philippines,Mine production,370000,370000.0,t,neutral,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,13.703703703703704,False
nicke,world/mcs2022-nicke_world.csv,Russia,Mine production,250000,250000.0,t,competitor,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,False,2700000.0,9.25925925925926,False
nicke,world/mcs2022-nicke_world.csv,Other countries,Mine production,410000,410000.0,t,aggregate,Nickel,"used to make stainless steel, superalloys, and rechargeable batteries",Indonesia,neutral,Nickel,False,True,2700000.0,15.185185185185185,False
niobi,world/mcs2022-niobi_world.csv,United States,Mine production,0,0.0,t,ally,Niobium,used mostly in steel and superalloys,Brazil,neutral,Niobium (Columbium),False,False,75000.0,0.0,False
niobi,world/mcs2022-niobi_world.csv,Brazil,Mine production,66000,66000.0,t,neutral,Niobium,used mostly in steel and superalloys,Brazil,neutral,Niobium (Columbium),False,False,75000.0,88.0,True
niobi,world/mcs2022-niobi_world.csv,Canada,Mine production,7400,7400.0,t,ally,Niobium,used mostly in steel and superalloys,Brazil,neutral,Niobium (Columbium),False,False,75000.0,9.866666666666667,False
niobi,world/mcs2022-niobi_world.csv,Other countries,Mine production,1400,1400.0,t,aggregate,Niobium,used mostly in steel and superalloys,Brazil,neutral,Niobium (Columbium),False,True,75000.0,1.866666666666667,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,7.000000000000001,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,7.777777777777778,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,8.5,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,9.444444444444445,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,37.0,True
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,41.11111111111111,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,40.0,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,44.44444444444444,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,6.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,7.222222222222221,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,True,200000.0,1.4000000000000001,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,True,180000.0,1.5555555555555556,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,2.1,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,2.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,3.0,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,3.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,9.5,True
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,10.555555555555555,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,65.0,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,72.22222222222221,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,200000.0,7.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,False,180000.0,8.333333333333332,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,True,200000.0,2.15,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Palladium,used in catalytic converters and as a catalyst agent,Russia,competitor,Platinum-Group Metals,False,True,180000.0,2.388888888888889,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.000000000000001,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.777777777777778,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,8.5,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,9.444444444444445,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,37.0,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,41.11111111111111,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,40.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,44.44444444444444,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,6.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.222222222222221,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,True,200000.0,1.4000000000000001,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,True,180000.0,1.5555555555555556,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,2.1,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,2.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,3.0,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,3.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,9.5,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,10.555555555555555,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,65.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,72.22222222222221,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,False,180000.0,8.333333333333332,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,True,200000.0,2.15,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Platinum,4300,4300.0,kg,aggregate,Platinum,used in catalytic converters,South Africa,neutral,Platinum-Group Metals,False,True,180000.0,2.388888888888889,False
raree,world/mcs2022-raree_world.csv,United States,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",43000,43000.0,t,ally,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,15.357142857142858,False
raree,world/mcs2022-raree_world.csv,Australia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",22000,22000.0,t,ally,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,7.857142857142857,False
raree,world/mcs2022-raree_world.csv,Brazil,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",500,500.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.17857142857142858,False
raree,world/mcs2022-raree_world.csv,Burma,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",26000,26000.0,t,competitor,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,9.285714285714286,False
raree,world/mcs2022-raree_world.csv,Burundi,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",100,100.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.03571428571428571,False
raree,world/mcs2022-raree_world.csv,Canada,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,ally,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,China,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",168000,168000.0,t,competitor,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,60.0,True
raree,world/mcs2022-raree_world.csv,Greenland,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,India,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2900,2900.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,1.0357142857142856,False
raree,world/mcs2022-raree_world.csv,Madagascar,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",3200,3200.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,1.1428571428571428,False
raree,world/mcs2022-raree_world.csv,Russia,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",2700,2700.0,t,competitor,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.9642857142857142,False
raree,world/mcs2022-raree_world.csv,South Africa,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Tanzania,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",0,0.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.0,False
raree,world/mcs2022-raree_world.csv,Thailand,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",8000,8000.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,2.857142857142857,False
raree,world/mcs2022-raree_world.csv,Vietnam,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",400,400.0,t,neutral,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,False,280000.0,0.14285714285714285,False
raree,world/mcs2022-raree_world.csv,Other countries,"Mine production, metric tons of rare-earth-oxide (REO) equivalent ",300,300.0,t,aggregate,Praseodymium,"used in permanent magnets, batteries, aerospace alloys, ceramics, and colorants",China,competitor,Rare Earths,False,True,280000.0,0.10714285714285715,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.000000000000001,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Palladium,14000,14000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.777777777777778,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,8.5,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Palladium,17000,17000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,9.444444444444445,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,37.0,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Palladium,74000,74000.0,kg,competitor,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,41.11111111111111,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,40.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Palladium,80000,80000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,44.44444444444444,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,6.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Palladium,13000,13000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,7.222222222222221,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,True,200000.0,1.4000000000000001,False
plati,world/mcs2022-plati_world.csv,Other countries, Mine production: Palladium,2800,2800.0,kg,aggregate,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,True,180000.0,1.5555555555555556,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,2.1,False
plati,world/mcs2022-plati_world.csv,United States, Mine production: Platinum,4200,4200.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,2.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,3.0,False
plati,world/mcs2022-plati_world.csv,Canada, Mine production: Platinum,6000,6000.0,kg,ally,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,3.3333333333333335,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,9.5,False
plati,world/mcs2022-plati_world.csv,Russia, Mine production: Platinum,19000,19000.0,kg,competitor,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,10.555555555555555,False
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,65.0,True
plati,world/mcs2022-plati_world.csv,South Africa, Mine production: Platinum,130000,130000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,72.22222222222221,True
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,200000.0,7.5,False
plati,world/mcs2022-plati_world.csv,Zimbabwe, Mine production: Platinum,15000,15000.0,kg,neutral,Rhodium,"used in catalytic converters, electrical components, and as a catalyst",South Africa,neutral,Platinum-Group Metals,False,False,180000.0,8.333333333333332,False
